user_id,recomm_items,true_items
155785,"456, 470, 443, 468, 167844, 522, 1058, 422, 2188, 424, 1000, 167831, 818, 370, 602, 660, 442, 497, 696, 961",636
451034,"696, 456, 1248, 786, 9996, 1330, 466, 875, 438, 9704, 1066, 167800, 473, 527, 379, 2558, 644, 1169, 1266, 759",696
451035,"1539, 466, 908, 167775, 743, 517, 522, 168177, 528, 436, 167926, 500, 546, 449, 1001, 9552, 494, 646, 1399, 167790",908
430036,"167775, 422, 828, 492, 813, 520, 456, 886, 527, 1922, 957, 9996, 559, 386, 168644, 592, 9713, 167790, 566, 1539",10218
441299,"386, 828, 492, 527, 566, 640, 474, 167775, 418, 520, 1070, 168644, 168309, 574, 384, 1059, 422, 181840, 449, 2540",3096
451047,"386, 168639, 390, 449, 9704, 1330, 167847, 546, 471, 1066, 168431, 10168, 1174, 9665, 12678, 3213, 1266, 428, 914, 1797",180664
451054,"10335, 786, 386, 886, 422, 1330, 733, 648, 3104, 1400, 1816, 456, 167831, 818, 9619, 470, 168328, 1001, 1124, 1797",1193
451055,"573, 456, 470, 1551, 1266, 442, 886, 12552, 471, 9933, 722, 887, 167775, 527, 599, 733, 2485, 957, 514, 1058",474
236234,"786, 10335, 887, 386, 602, 371, 456, 167847, 522, 525, 2921, 167946, 10168, 914, 428, 1517, 869, 1067, 455, 1290",168309
451338,"167847, 456, 470, 442, 786, 813, 1330, 422, 458, 418, 167844, 457, 1266, 390, 522, 471, 1193, 386, 168644, 1797",512
451353,"470, 390, 2301, 168309, 456, 167865, 1380, 733, 1018, 412, 167847, 506, 1193, 167762, 820, 9704, 386, 1114, 442, 455",2301
451376,"443, 1248, 458, 540, 418, 602, 168639, 646, 412, 1266, 10357, 384, 1362, 168007, 167846, 470, 3154, 167844, 974, 474",1532
318322,"167775, 1363, 886, 517, 828, 1922, 546, 471, 473, 559, 1797, 1248, 522, 1539, 1330, 168644, 442, 876, 10878, 527",848
438034,"422, 522, 456, 10335, 167847, 168639, 458, 468, 167844, 957, 1342, 454, 492, 645, 1000, 1786, 602, 604, 691, 1517",422
340877,"466, 12142, 167775, 520, 527, 3213, 1907, 474, 9833, 3106, 9665, 733, 886, 167800, 613, 813, 2485, 1400, 1905, 457",10285
451403,"167775, 886, 546, 1363, 1248, 1922, 1330, 517, 471, 559, 473, 522, 876, 733, 1539, 449, 10878, 828, 1797, 168644",573
451416,"466, 1330, 370, 600, 913, 506, 602, 438, 449, 492, 2874, 10168, 1539, 468, 167844, 167762, 1683, 9996, 427, 474",9552
451419,"813, 828, 623, 648, 470, 167775, 168639, 167872, 2622, 422, 472, 471, 687, 428, 647, 1070, 3102, 390, 643, 385",522
451435,"887, 786, 454, 1248, 9996, 592, 9704, 167762, 168639, 458, 1018, 828, 2083, 390, 1400, 449, 724, 10335, 1730, 12460",2083
451438,"470, 818, 546, 10335, 813, 660, 12552, 167662, 1362, 648, 449, 458, 428, 168845, 1539, 1000, 2469, 528, 167872, 748",181877
451471,"1001, 466, 913, 1248, 10335, 500, 645, 777, 167926, 167846, 9996, 1855, 538, 1730, 1539, 1193, 786, 474, 724, 1400",1917
79723,"167775, 10878, 10335, 449, 9665, 471, 442, 10357, 167847, 648, 470, 546, 1000, 1266, 522, 1797, 168642, 2565, 167872, 509",707
451788,"1120, 470, 1330, 428, 687, 390, 472, 167846, 1070, 444, 438, 722, 455, 733, 1132, 468, 538, 9621, 490, 9933",1120
38984,"418, 470, 1132, 383, 1058, 12284, 733, 1228, 422, 492, 438, 599, 957, 1716, 468, 10335, 660, 592, 3103, 573",3150
413535,"492, 466, 957, 546, 3213, 506, 646, 418, 474, 743, 442, 1396, 10168, 1066, 471, 560, 9665, 602, 512, 422",886
451795,"466, 167790, 370, 492, 454, 1066, 646, 456, 660, 599, 3213, 1539, 436, 471, 1797, 1041, 957, 422, 167846, 514",167790
440943,"422, 522, 456, 10335, 168639, 468, 454, 957, 167844, 167847, 1342, 813, 1786, 1517, 1922, 492, 1058, 579, 828, 691",180288
200338,"514, 786, 646, 471, 9621, 522, 759, 9996, 9704, 1248, 886, 512, 1330, 1066, 875, 181147, 509, 696, 428, 1076",876
21606,"439, 786, 454, 418, 1066, 9665, 546, 412, 379, 1855, 602, 924, 168942, 908, 1922, 168630, 696, 527, 3213, 886",470
56041,"645, 887, 724, 1342, 167872, 538, 906, 687, 2549, 167946, 592, 428, 924, 913, 495, 494, 449, 390, 168596, 2485",181147
211117,"887, 786, 383, 9621, 592, 1342, 444, 646, 442, 974, 1517, 422, 600, 522, 418, 9996, 687, 1786, 168213, 412",1248
451834,"1909, 1266, 454, 167846, 592, 418, 724, 696, 10335, 468, 599, 370, 527, 2534, 443, 371, 9619, 722, 9996, 1362",2803
451835,"506, 466, 492, 390, 442, 418, 1922, 167762, 386, 9665, 1400, 1812, 370, 168639, 1797, 167775, 559, 2643, 1018, 512",456
134673,"512, 1248, 418, 646, 471, 672, 1648, 592, 466, 390, 613, 168177, 492, 528, 759, 1018, 2832, 167775, 820, 1310",512
450634,"470, 2987, 438, 471, 9621, 660, 1001, 167926, 167775, 500, 757, 412, 167846, 167790, 1248, 592, 828, 456, 522, 573",2987
132981,"602, 786, 466, 456, 412, 887, 957, 3213, 492, 443, 422, 454, 419, 886, 10168, 9704, 1198, 600, 167926, 386",522
41151,"1909, 10335, 599, 454, 1266, 786, 724, 390, 1362, 527, 167846, 9704, 592, 9619, 418, 3102, 573, 886, 468, 1330",495
324600,"442, 167775, 506, 527, 1120, 592, 2534, 390, 10335, 906, 474, 383, 168639, 828, 588, 2565, 168644, 573, 546, 167762",522
451827,"538, 645, 522, 786, 471, 1001, 390, 167846, 2485, 1362, 733, 443, 10168, 924, 509, 470, 600, 3158, 777, 906",602
445524,"466, 520, 1922, 1330, 646, 887, 813, 9996, 370, 2501, 458, 168177, 168639, 600, 1248, 475, 2565, 1515, 1786, 924",2832
323289,"442, 10564, 436, 546, 660, 1058, 1000, 10357, 390, 422, 613, 471, 167775, 10322, 167790, 573, 168435, 438, 168217, 497",9665
451878,"466, 419, 456, 886, 602, 645, 449, 9996, 887, 528, 913, 454, 646, 436, 12552, 168177, 527, 168644, 696, 439",602
451881,"643, 696, 370, 660, 1248, 3102, 470, 456, 458, 1362, 640, 471, 1066, 645, 438, 2316, 1517, 512, 514, 1024",643
333947,"466, 1330, 600, 9996, 602, 492, 370, 449, 913, 468, 2485, 10168, 427, 438, 167762, 1539, 1683, 2874, 506, 777",466
189000,"522, 786, 422, 456, 648, 442, 546, 167847, 167865, 828, 9713, 167926, 1000, 1342, 1266, 436, 371, 517, 167844, 468",1330
248153,"10335, 1715, 887, 454, 168596, 1248, 470, 904, 167981, 1517, 1730, 3106, 599, 167775, 1797, 643, 457, 592, 645, 1114",2984
175565,"1132, 471, 390, 599, 9933, 3103, 733, 2316, 914, 724, 497, 517, 1399, 888, 167762, 907, 490, 2549, 509, 438",181147
452150,"1248, 724, 696, 390, 647, 1266, 9665, 470, 412, 454, 428, 908, 449, 1909, 1289, 458, 528, 1058, 786, 494",985
161306,"1228, 786, 887, 512, 492, 10357, 696, 3213, 886, 1400, 695, 1269, 1310, 1236, 602, 471, 390, 167762, 1619, 907",1236
411297,"786, 10335, 167775, 3103, 1330, 168177, 9704, 546, 924, 386, 828, 517, 2874, 525, 3216, 1396, 1797, 1294, 439, 648",2420
452158,"470, 2987, 471, 438, 1001, 786, 167846, 167926, 9621, 456, 913, 167775, 500, 1248, 538, 412, 592, 512, 1410, 660",2987
287026,"522, 422, 786, 456, 546, 167865, 9621, 646, 1342, 454, 828, 1000, 517, 167775, 442, 167847, 3158, 167926, 1248, 167844",181741
452174,"167847, 456, 786, 470, 442, 418, 813, 1330, 168644, 522, 390, 386, 1396, 457, 422, 167762, 828, 3104, 731, 2331",167847
452183,"522, 422, 646, 9621, 471, 786, 1248, 167865, 468, 167926, 546, 456, 1000, 167844, 167847, 371, 9713, 1342, 436, 514",499
452200,"786, 887, 10335, 602, 514, 2921, 167946, 470, 371, 436, 10168, 1248, 1124, 1907, 9704, 1198, 867, 167844, 2563, 525",786
452222,"522, 786, 422, 468, 9621, 646, 1248, 1342, 167844, 371, 167865, 167847, 167926, 436, 733, 1000, 456, 458, 9713, 538",10168
445762,"786, 1330, 468, 167775, 473, 1342, 1114, 9621, 1310, 1797, 167788, 647, 696, 971, 520, 1716, 168213, 522, 640, 1236",12521
452447,"471, 390, 442, 1132, 1922, 645, 522, 168688, 1812, 724, 1551, 1362, 592, 3102, 599, 512, 454, 813, 449, 1786",1308
37858,"906, 645, 456, 390, 2331, 9704, 1266, 10335, 167847, 466, 386, 828, 1063, 2534, 602, 733, 696, 1399, 1922, 1400",907
101393,"786, 168630, 540, 454, 492, 506, 9704, 449, 439, 546, 167831, 1066, 167865, 1855, 924, 12552, 1400, 886, 168942, 1979",1018
452469,"886, 828, 449, 12110, 3213, 813, 10335, 9665, 168644, 546, 168639, 1730, 492, 167775, 560, 168309, 648, 384, 696, 527",9933
452486,"9933, 512, 471, 168735, 12552, 1120, 167872, 497, 1399, 492, 648, 924, 168309, 1362, 687, 646, 1308, 1656, 1380, 1269",788
452499,"422, 828, 456, 522, 813, 648, 167847, 458, 168639, 957, 786, 492, 3238, 167844, 442, 457, 1059, 887, 1517, 1786",828
231727,"422, 522, 456, 454, 492, 957, 168639, 10335, 167844, 471, 167847, 648, 1922, 1517, 458, 436, 1000, 468, 442, 1786",168177
452649,"167790, 466, 370, 454, 456, 646, 1066, 412, 645, 3213, 599, 602, 520, 492, 1041, 985, 957, 167846, 660, 1539",876
452691,"422, 456, 522, 168639, 454, 957, 167844, 10335, 1922, 1786, 167847, 468, 887, 1058, 648, 458, 492, 828, 444, 1342",733
452692,"167958, 10335, 512, 696, 456, 468, 828, 1330, 646, 541, 592, 957, 1058, 733, 1248, 168177, 1730, 602, 1236, 574",599
452694,"540, 471, 168639, 449, 10168, 769, 384, 458, 541, 1248, 924, 443, 1805, 528, 743, 644, 886, 525, 402, 813",428
452696,"724, 418, 645, 390, 466, 168177, 1730, 9996, 454, 644, 1342, 442, 579, 1399, 167946, 660, 1132, 445, 1909, 646",724
452703,"1248, 786, 696, 471, 168177, 9665, 436, 512, 528, 370, 167775, 449, 646, 9996, 3103, 540, 443, 924, 9621, 168639",1248
452706,"887, 786, 645, 687, 1922, 412, 602, 168639, 646, 9996, 1786, 592, 9704, 454, 1342, 1551, 682, 168942, 1140, 1517",887
28471,"786, 887, 10335, 602, 1198, 2921, 525, 522, 428, 386, 10168, 9704, 454, 1907, 483, 12678, 439, 167946, 1290, 448",961
452726,"466, 2352, 1066, 696, 512, 386, 471, 442, 759, 9704, 2622, 971, 546, 506, 906, 748, 1169, 1330, 167865, 2643",724
452908,"12675, 471, 168639, 512, 449, 1551, 10357, 442, 886, 3103, 443, 1330, 646, 384, 974, 424, 9665, 492, 168653, 2485",687
452925,"10335, 786, 386, 422, 886, 733, 1400, 3104, 1816, 648, 913, 167831, 9933, 1124, 527, 9665, 168639, 1269, 449, 1464",168644
442538,"471, 10413, 1058, 1132, 490, 3103, 546, 522, 1730, 422, 436, 3154, 613, 1266, 512, 2316, 696, 2540, 167958, 1551",644
452161,"418, 167847, 2789, 506, 733, 1018, 3106, 527, 724, 2832, 390, 167762, 168639, 386, 442, 468, 914, 546, 10335, 1330",646
452956,"412, 470, 660, 438, 828, 2987, 1248, 687, 540, 565, 1362, 1399, 167946, 9992, 1132, 168309, 528, 168755, 1066, 10405",168974
171972,"390, 1248, 1068, 443, 458, 506, 1266, 757, 386, 602, 418, 454, 534, 1294, 786, 1539, 2565, 648, 167762, 907",168139
107902,"418, 168639, 370, 660, 527, 443, 724, 506, 512, 403, 11578, 492, 600, 733, 412, 592, 468, 2539, 602, 168007",9845
158532,"481, 470, 3213, 687, 1362, 1269, 167844, 412, 1922, 445, 167800, 2988, 9665, 3055, 957, 1058, 9748, 2331, 541, 788",644
452976,"672, 466, 470, 512, 592, 167762, 456, 507, 646, 528, 454, 506, 1018, 492, 2098, 167831, 1797, 12552, 599, 828",495
88672,"540, 525, 786, 828, 458, 471, 168639, 769, 813, 384, 167844, 449, 886, 528, 924, 167847, 648, 10335, 541, 1805",522
452984,"168639, 540, 390, 471, 422, 458, 418, 644, 592, 454, 887, 9665, 1066, 167844, 3102, 1922, 687, 403, 1269, 384",168639
452987,"906, 645, 390, 2331, 456, 386, 10335, 602, 1066, 466, 9704, 474, 2534, 1266, 1922, 430, 818, 167847, 1063, 168644",886
452996,"2793, 646, 456, 1922, 520, 1400, 167762, 1539, 466, 886, 1330, 492, 457, 786, 660, 168177, 2517, 454, 439, 1797",2533
53502,"786, 1517, 887, 422, 1362, 454, 383, 10335, 470, 456, 1308, 974, 660, 445, 9713, 645, 428, 643, 1269, 12552",722
232620,"1308, 512, 1539, 167775, 646, 1248, 613, 517, 168177, 1517, 471, 1342, 494, 599, 1922, 1363, 1716, 500, 9713, 696",947
453006,"456, 540, 471, 492, 696, 167847, 168639, 915, 9704, 10218, 481, 3103, 1855, 541, 573, 688, 759, 1169, 445, 466",613
246753,"908, 786, 428, 646, 1058, 449, 769, 522, 743, 490, 528, 167926, 596, 1000, 371, 828, 546, 442, 1979, 525",908
287714,"481, 3213, 687, 470, 1922, 466, 1362, 528, 449, 1269, 445, 2988, 3055, 646, 1193, 769, 168642, 167800, 915, 1330",168177
451908,"456, 468, 446, 167926, 696, 522, 1266, 168177, 424, 1551, 1539, 1362, 1042, 1330, 436, 512, 438, 443, 1342, 470",1396
453029,"908, 786, 646, 428, 522, 1000, 743, 528, 439, 1058, 546, 490, 371, 525, 379, 412, 769, 596, 444, 887",908
453030,"908, 786, 522, 1058, 528, 428, 1000, 646, 439, 546, 490, 370, 525, 371, 828, 743, 500, 379, 769, 596",908
453039,"12639, 454, 1066, 1362, 924, 492, 512, 645, 443, 470, 602, 168639, 1922, 167872, 957, 439, 540, 541, 167865, 522",1248
453046,"470, 458, 10120, 647, 10737, 1363, 471, 1132, 2316, 3103, 509, 9704, 430, 386, 497, 2558, 1066, 2488, 472, 9933",1143
34521,"613, 646, 1066, 913, 512, 1539, 2509, 168644, 10357, 471, 527, 500, 886, 492, 517, 1248, 546, 1269, 1308, 168213",520
239719,"645, 522, 418, 456, 458, 167844, 1132, 10381, 443, 474, 1855, 412, 9713, 1000, 10335, 1362, 422, 167946, 168308, 599",474
146082,"786, 470, 456, 887, 1362, 514, 645, 1551, 522, 828, 422, 573, 2145, 538, 592, 733, 2485, 682, 540, 167847",2206
453048,"786, 908, 428, 528, 1000, 743, 439, 646, 522, 1058, 442, 371, 490, 546, 525, 769, 828, 1979, 167847, 379",908
36353,"471, 1362, 436, 9635, 492, 449, 1539, 540, 418, 599, 1730, 168177, 1132, 1979, 818, 828, 10168, 1158, 12675, 724",9635
283188,"9996, 887, 370, 466, 886, 168177, 449, 646, 696, 1248, 592, 1330, 724, 924, 1730, 687, 1266, 167926, 1786, 419",492
212912,"786, 887, 10335, 602, 2921, 1198, 9704, 525, 10168, 514, 167946, 869, 436, 1517, 914, 455, 1907, 483, 2563, 386",9552
453083,"454, 422, 887, 1066, 3213, 456, 385, 757, 1400, 602, 168639, 9704, 592, 1041, 390, 167790, 492, 439, 1967, 1979",454
450029,"786, 887, 10335, 386, 428, 470, 1248, 454, 514, 439, 602, 525, 2576, 167946, 455, 914, 1290, 12678, 1067, 2696",167762
453368,"1656, 492, 442, 9665, 456, 439, 724, 527, 167844, 418, 644, 1400, 687, 592, 383, 10322, 1000, 748, 1132, 1269",2602
188245,"168639, 167844, 645, 887, 168748, 924, 468, 602, 3103, 370, 422, 613, 9665, 886, 168177, 167790, 648, 1342, 915, 1124",733
453369,"645, 168639, 168748, 167844, 887, 613, 648, 924, 9665, 886, 3103, 602, 167790, 168177, 444, 915, 468, 1128, 370, 599",1850
453372,"786, 443, 458, 168802, 418, 456, 828, 390, 1248, 1322, 1362, 514, 499, 509, 1294, 470, 3213, 2316, 449, 687",424
453383,"492, 466, 546, 957, 474, 506, 743, 418, 442, 3213, 924, 10168, 602, 1396, 422, 646, 560, 1066, 383, 471",1716
453450,"3102, 370, 168639, 887, 813, 527, 9996, 2316, 167831, 1396, 682, 696, 1362, 418, 9619, 454, 1294, 724, 1066, 599",813
415956,"786, 884, 10335, 436, 418, 887, 1266, 527, 9704, 573, 1227, 370, 1066, 167865, 957, 383, 592, 514, 422, 1816",574
58349,"492, 546, 957, 743, 471, 422, 3213, 646, 442, 506, 418, 560, 1396, 474, 9933, 1479, 602, 10168, 924, 1269",492
404216,"1905, 458, 471, 546, 646, 10335, 9665, 167800, 470, 648, 1248, 560, 167926, 541, 1922, 3213, 1310, 167847, 481, 181147",497
453414,"592, 418, 1330, 644, 9580, 724, 660, 412, 9621, 687, 653, 886, 167846, 511, 645, 599, 647, 495, 1855, 1120",2485
453415,"1248, 786, 168177, 512, 370, 540, 436, 886, 646, 9621, 443, 1266, 913, 528, 167775, 9665, 167926, 168755, 471, 403",857
46730,"10335, 786, 422, 886, 386, 648, 733, 1400, 1330, 456, 3104, 2469, 1816, 418, 9619, 559, 168639, 168328, 818, 1124",731
188764,"454, 422, 3213, 887, 786, 1066, 390, 9704, 385, 757, 1400, 592, 1041, 1979, 579, 168639, 378, 9619, 439, 3103",454
278800,"390, 442, 168639, 471, 733, 386, 1380, 512, 466, 9704, 906, 645, 454, 474, 468, 724, 167762, 506, 914, 1120",961
453425,"2534, 168639, 418, 592, 2565, 1362, 828, 1248, 390, 1551, 527, 512, 924, 443, 495, 739, 886, 538, 759, 468",168756
257002,"592, 512, 422, 390, 9621, 1248, 647, 167846, 10357, 538, 600, 168639, 574, 957, 468, 10230, 759, 168177, 167872, 857",168670
453436,"522, 422, 786, 1342, 9621, 546, 646, 468, 167865, 167844, 167926, 1248, 456, 9713, 1000, 1812, 600, 3158, 458, 645",733
453438,"439, 786, 886, 454, 1066, 546, 602, 418, 456, 9665, 379, 167872, 924, 384, 385, 168630, 492, 412, 168942, 696",3103
189067,"786, 390, 1330, 733, 454, 592, 168770, 412, 2539, 1909, 1248, 602, 445, 468, 428, 1058, 757, 600, 9704, 1797",672
97771,"645, 887, 687, 454, 1066, 168639, 592, 167872, 9704, 443, 724, 906, 167790, 419, 924, 1855, 449, 9713, 168848, 168596",613
453467,"887, 645, 786, 9996, 687, 646, 454, 412, 428, 1786, 168639, 886, 9704, 1922, 592, 1342, 1517, 168007, 1551, 168177",887
230034,"887, 786, 645, 9996, 646, 602, 687, 1786, 592, 168639, 412, 1342, 9704, 454, 168942, 886, 1922, 167844, 444, 1551",457
208840,"887, 696, 398, 1248, 456, 9996, 1132, 1922, 168639, 3103, 1464, 687, 2558, 599, 514, 9704, 512, 1169, 592, 527",9757
453477,"422, 456, 522, 168639, 957, 454, 471, 458, 10335, 492, 167844, 167847, 468, 648, 1786, 1342, 604, 813, 1058, 660",9996
91452,"602, 786, 456, 466, 412, 957, 492, 887, 886, 443, 386, 418, 3213, 419, 167844, 10168, 497, 168644, 9704, 468",602
70450,"418, 512, 724, 412, 167762, 168639, 370, 733, 600, 168177, 660, 2539, 11578, 403, 527, 168007, 436, 2534, 468, 167917",2832
453493,"10335, 422, 168190, 599, 769, 1797, 167775, 644, 458, 1539, 506, 9816, 1058, 507, 559, 430, 440, 1330, 1041, 647",2921
453502,"167775, 886, 1363, 546, 559, 1248, 1922, 517, 473, 1797, 1539, 1330, 10878, 527, 471, 876, 442, 506, 828, 733",9704
453528,"786, 12365, 1330, 887, 522, 412, 428, 10357, 2565, 541, 1106, 2539, 769, 540, 728, 646, 682, 167946, 1532, 167926",10335
453748,"538, 645, 1001, 470, 167846, 733, 471, 1120, 1362, 2485, 786, 390, 777, 522, 592, 10168, 907, 924, 600, 2565",167855
453753,"12552, 456, 449, 786, 813, 471, 573, 886, 470, 10335, 1396, 1855, 527, 9933, 1362, 1539, 648, 497, 541, 168630",10314
445046,"1396, 492, 442, 471, 646, 449, 10168, 386, 12552, 560, 466, 540, 957, 522, 913, 498, 9748, 828, 389, 813",1396
453364,"468, 390, 443, 418, 442, 168639, 424, 458, 445, 470, 167844, 733, 1909, 370, 474, 1266, 1362, 495, 974, 1248",733
37756,"540, 471, 168639, 1248, 458, 449, 10168, 541, 886, 769, 1805, 924, 528, 644, 443, 384, 813, 913, 525, 743",522
103402,"167775, 886, 449, 1797, 1363, 733, 1922, 546, 1330, 559, 506, 9833, 527, 10335, 3103, 168644, 517, 1400, 876, 1410",12612
436893,"645, 2565, 9686, 168309, 439, 648, 644, 1539, 546, 687, 1362, 495, 167844, 385, 602, 12552, 1018, 1352, 167710, 167872",2184
453804,"3103, 1797, 471, 1363, 1248, 1551, 454, 167775, 1322, 180451, 696, 1877, 403, 449, 1132, 9996, 370, 10322, 1342, 546",3103
453807,"1551, 456, 167926, 1362, 3103, 887, 449, 546, 167844, 786, 743, 9713, 573, 2485, 592, 442, 1198, 474, 602, 168177",1551
153977,"167872, 887, 592, 645, 828, 168639, 1066, 1362, 648, 456, 454, 646, 9665, 1432, 1000, 682, 422, 443, 470, 442",1266
211922,"167847, 456, 470, 786, 442, 1330, 813, 422, 168644, 522, 167762, 828, 733, 418, 390, 457, 1266, 1193, 167763, 2874",167847
27729,"456, 458, 470, 422, 370, 828, 167847, 167844, 2316, 660, 167946, 525, 457, 1059, 168639, 468, 985, 644, 471, 402",456
134520,"646, 512, 1539, 470, 471, 828, 386, 1399, 9887, 167775, 9933, 813, 546, 573, 528, 167762, 1855, 168309, 1266, 3055",10697
453867,"470, 1410, 466, 786, 167775, 443, 528, 371, 924, 1018, 1816, 3106, 168644, 696, 10168, 439, 506, 602, 168213, 759",832
52013,"10335, 1797, 471, 546, 10357, 648, 522, 454, 645, 2098, 1855, 1539, 1000, 1729, 2549, 167775, 517, 579, 12552, 995",528
108636,"492, 546, 167775, 449, 743, 442, 1539, 733, 512, 640, 418, 757, 1730, 1907, 11393, 613, 474, 646, 10670, 471",11393
453882,"379, 546, 696, 828, 167847, 418, 168639, 438, 439, 473, 470, 517, 769, 1018, 3106, 1132, 540, 455, 3238, 813",9996
453891,"786, 10335, 3104, 386, 167847, 546, 648, 1400, 443, 1797, 428, 1380, 10168, 471, 458, 12552, 472, 645, 167872, 828",1362
351870,"1058, 456, 696, 470, 422, 442, 430, 1266, 644, 600, 599, 468, 733, 492, 647, 370, 3106, 3238, 957, 759",456
452660,"424, 468, 168177, 443, 733, 390, 167844, 1330, 522, 1342, 466, 743, 445, 168010, 540, 696, 1058, 12675, 1070, 961",1570
440382,"1922, 167775, 1248, 506, 957, 887, 9665, 168639, 470, 466, 913, 2517, 422, 386, 559, 1024, 1330, 449, 646, 168213",813
301209,"412, 887, 602, 418, 687, 1248, 600, 458, 167844, 370, 443, 168177, 167946, 647, 167865, 403, 10405, 506, 540, 9665",412
454170,"645, 887, 592, 724, 538, 924, 167872, 906, 9704, 2549, 168639, 913, 687, 167946, 168596, 443, 1855, 2485, 419, 2331",1375
454171,"696, 456, 786, 1248, 9704, 9996, 875, 438, 1169, 1066, 3213, 759, 167800, 379, 644, 168756, 527, 906, 424, 1124",1248
155266,"456, 1922, 687, 1362, 167844, 470, 167710, 1539, 924, 449, 9933, 370, 168942, 520, 538, 481, 1400, 1120, 1786, 443",169050
449053,"1294, 672, 454, 512, 592, 167762, 470, 828, 2098, 167872, 528, 439, 1967, 438, 385, 3102, 517, 1018, 9704, 497",12461
454194,"786, 10335, 887, 602, 2921, 386, 428, 1198, 1907, 869, 455, 9704, 454, 525, 12678, 514, 867, 2563, 1290, 456",786
254269,"466, 167790, 456, 370, 599, 492, 645, 1330, 1058, 520, 422, 454, 506, 1922, 12521, 573, 957, 168653, 2622, 887",1922
149261,"786, 10335, 887, 602, 454, 525, 428, 10168, 2921, 867, 1248, 914, 167946, 386, 1517, 522, 455, 9704, 869, 448",646
454203,"1905, 458, 546, 471, 470, 9665, 560, 181147, 167800, 648, 1922, 541, 430, 3213, 506, 1310, 2798, 386, 2168, 1797",869
37682,"418, 168639, 412, 443, 370, 600, 512, 468, 11578, 724, 660, 733, 602, 167847, 403, 492, 442, 3106, 2534, 506",418
263965,"422, 456, 522, 10335, 454, 168639, 957, 468, 167844, 458, 1922, 602, 167847, 1342, 492, 1000, 1517, 648, 1786, 691",418
391102,"1399, 492, 646, 540, 9933, 168177, 1132, 645, 1539, 613, 1551, 687, 743, 724, 599, 924, 528, 9552, 517, 1066",1248
454230,"540, 471, 168639, 1248, 458, 10168, 924, 644, 769, 528, 1805, 443, 449, 660, 384, 743, 647, 402, 541, 1193",540
454237,"466, 540, 1248, 1539, 10735, 1001, 458, 167946, 913, 370, 645, 499, 1362, 390, 12552, 168007, 443, 687, 573, 724",168644
87330,"422, 522, 456, 168639, 10335, 454, 458, 957, 492, 167844, 167847, 1922, 602, 1342, 648, 471, 468, 1517, 168328, 9665",182056
454240,"1922, 168639, 1330, 512, 168653, 506, 9665, 957, 1248, 599, 579, 181147, 168345, 1342, 422, 167775, 602, 808, 412, 1396",1922
246831,"527, 418, 828, 168644, 1400, 748, 168639, 167775, 168308, 613, 456, 1066, 383, 1124, 10322, 2534, 644, 443, 599, 660",167831
201563,"1248, 168177, 443, 471, 528, 512, 9665, 696, 167775, 913, 370, 436, 458, 9621, 540, 1266, 403, 168755, 168639, 449",613
416792,"1722, 471, 886, 1248, 522, 10335, 592, 687, 436, 646, 9621, 3213, 540, 9996, 168644, 913, 828, 370, 3055, 472",769
315654,"456, 2331, 645, 906, 167847, 471, 492, 430, 9704, 167762, 466, 168644, 647, 1066, 602, 687, 599, 3213, 2485, 390",2431
454554,"167762, 466, 506, 470, 1018, 418, 442, 390, 167847, 1400, 168007, 1158, 660, 512, 647, 2643, 1193, 1648, 10295, 2331",390
30863,"436, 466, 370, 1248, 528, 786, 167846, 1539, 167865, 2525, 616, 884, 168642, 2874, 449, 522, 646, 443, 1730, 9621",436
454573,"492, 546, 957, 466, 743, 474, 506, 442, 10168, 418, 1396, 646, 1066, 471, 924, 422, 383, 9933, 560, 9665",492
179972,"2549, 449, 913, 645, 528, 10335, 390, 540, 167775, 1248, 466, 1132, 579, 527, 10357, 1193, 687, 733, 914, 456",390
454579,"887, 786, 687, 645, 9996, 646, 1922, 592, 412, 449, 602, 168639, 1786, 9704, 428, 1551, 1342, 1730, 886, 454",1171
246784,"908, 786, 522, 646, 1058, 412, 528, 1000, 428, 743, 887, 371, 769, 379, 596, 490, 439, 167865, 828, 168213",908
454589,"538, 645, 786, 733, 1001, 10168, 390, 522, 2485, 167846, 471, 592, 906, 600, 1120, 1362, 777, 2565, 470, 509",168934
206237,"470, 443, 167847, 3106, 167762, 3213, 168404, 600, 645, 1018, 430, 412, 1362, 2832, 445, 167844, 428, 168596, 481, 2540",538
322900,"12675, 471, 492, 449, 10357, 442, 886, 10168, 390, 466, 3213, 9665, 168639, 384, 512, 974, 854, 1797, 820, 1551",12675
246748,"908, 786, 528, 428, 646, 522, 743, 439, 546, 1000, 371, 167865, 596, 412, 442, 769, 1058, 449, 490, 828",908
449980,"1248, 471, 786, 167775, 886, 1266, 168177, 512, 9665, 436, 696, 1922, 449, 913, 443, 522, 9996, 528, 540, 168755",3061
84415,"443, 1018, 418, 466, 470, 540, 1362, 10357, 602, 528, 1248, 468, 1266, 733, 168007, 1539, 445, 424, 2564, 1114",168589
454637,"370, 418, 466, 1330, 168177, 468, 2911, 724, 647, 522, 1248, 403, 443, 1342, 645, 436, 167844, 9621, 449, 561",167824
454658,"456, 470, 10335, 786, 168221, 887, 468, 886, 1330, 167847, 412, 602, 454, 12552, 1193, 167824, 422, 2098, 167844, 682",424
454660,"424, 466, 468, 1330, 167831, 1315, 9621, 436, 471, 733, 1396, 509, 10357, 12675, 777, 168010, 167775, 3103, 957, 646",2997
