user_id,recomm_items,true_items
268955,"454, 540, 520, 887, 449, 3213, 168208, 600, 1058, 384, 1979, 458, 385, 428, 9704, 786, 2476, 3104, 2593, 168630",961
430010,"12639, 454, 443, 167775, 1362, 514, 645, 924, 422, 913, 470, 1294, 541, 1410, 538, 1066, 167865, 512, 9704, 592",454
156220,"645, 458, 471, 646, 3213, 497, 9621, 2820, 442, 613, 660, 1479, 383, 1070, 390, 525, 454, 1396, 2546, 470",2538
437158,"540, 168639, 1266, 769, 471, 1248, 525, 384, 724, 1805, 646, 3106, 379, 10168, 167847, 828, 522, 385, 541, 407",443
331470,"887, 454, 739, 786, 600, 602, 370, 1967, 474, 384, 1236, 538, 428, 1362, 924, 1907, 687, 167762, 10168, 985",739
324052,"887, 456, 12187, 9704, 786, 688, 370, 646, 457, 454, 1907, 1786, 1400, 739, 602, 1362, 497, 765, 995, 2316",10335
435266,"602, 456, 466, 957, 412, 422, 9933, 419, 887, 3213, 786, 468, 1362, 386, 1330, 443, 454, 497, 492, 1396",1310
436512,"509, 786, 886, 418, 602, 471, 167775, 538, 514, 422, 167762, 974, 470, 1124, 454, 517, 424, 613, 600, 390",9833
437152,"10335, 458, 648, 167844, 3143, 10357, 3103, 906, 647, 167846, 445, 915, 456, 1797, 2816, 495, 9996, 370, 2558, 167861",3143
27401,"10735, 370, 9996, 458, 167946, 1248, 1643, 724, 592, 813, 1362, 1812, 687, 579, 390, 1979, 644, 1683, 499, 449",10735
320366,"913, 466, 546, 168639, 512, 474, 1001, 1922, 599, 733, 386, 1342, 1248, 2549, 724, 492, 167775, 769, 3106, 540",10318
417752,"466, 492, 422, 2113, 1330, 428, 10335, 167847, 436, 2798, 442, 1041, 915, 522, 648, 560, 646, 3106, 1070, 370",10335
204345,"456, 2789, 599, 1330, 828, 546, 167847, 168644, 466, 10335, 813, 527, 536, 1001, 2549, 383, 1342, 1922, 2808, 579",671
358998,"506, 1400, 527, 1922, 9665, 167831, 386, 2874, 167762, 813, 168848, 748, 924, 422, 757, 660, 492, 1248, 1812, 168630",180406
358060,"786, 738, 466, 887, 468, 167844, 454, 2874, 167831, 3104, 1018, 645, 600, 506, 1396, 168644, 924, 1236, 599, 602",1615
280258,"9704, 887, 786, 3104, 645, 386, 696, 390, 1066, 454, 456, 3213, 3030, 506, 3106, 1907, 168596, 2921, 2980, 10450",457
116146,"1797, 167775, 466, 1330, 442, 648, 1539, 10335, 1551, 3103, 471, 9665, 10322, 546, 390, 1812, 886, 506, 640, 876",390
433005,"10357, 1070, 442, 492, 1730, 546, 820, 443, 613, 9665, 3154, 516, 499, 2511, 9621, 167846, 471, 1855, 592, 181147",167956
428546,"600, 466, 412, 418, 370, 522, 9845, 403, 887, 436, 1058, 733, 454, 1236, 167831, 168639, 422, 646, 474, 875",646
437357,"3238, 786, 456, 1058, 418, 733, 514, 1905, 9621, 696, 168639, 458, 1132, 370, 600, 1171, 470, 522, 379, 644",1730
437358,"541, 458, 456, 1362, 470, 492, 540, 3213, 560, 12552, 828, 1266, 1967, 1248, 995, 457, 869, 525, 1058, 1132",957
135851,"541, 456, 458, 1362, 470, 540, 3213, 1248, 492, 560, 12552, 1266, 828, 1967, 1058, 428, 596, 168639, 869, 525",525
273951,"786, 370, 528, 458, 470, 456, 168555, 759, 908, 428, 596, 167926, 167865, 3238, 167831, 1059, 1517, 167861, 180677, 514",378
437502,"10357, 1070, 442, 1730, 546, 820, 492, 443, 471, 3154, 613, 516, 1855, 499, 2511, 9665, 971, 167846, 436, 592",12643
96186,"390, 466, 471, 442, 980, 645, 168639, 522, 538, 819, 512, 724, 957, 733, 168182, 888, 1909, 1380, 757, 906",458
437541,"1330, 466, 10335, 167847, 886, 168177, 422, 167775, 1797, 522, 167800, 602, 560, 957, 559, 2798, 876, 9619, 520, 2988",1922
109501,"390, 466, 471, 442, 168639, 645, 733, 724, 386, 819, 522, 1380, 512, 9704, 640, 906, 494, 644, 534, 1812",390
65844,"1248, 786, 1907, 1905, 458, 9665, 386, 696, 1812, 3213, 167926, 167831, 167775, 3055, 384, 886, 506, 471, 1041, 818",1907
50319,"731, 442, 786, 733, 428, 390, 443, 1716, 458, 10335, 449, 1120, 687, 9713, 167844, 470, 403, 1000, 640, 2596",672
437552,"385, 10335, 540, 696, 1330, 168639, 454, 167872, 471, 430, 1400, 466, 10168, 428, 1266, 1352, 2565, 757, 390, 1812",492
203041,"495, 644, 647, 592, 724, 418, 511, 168639, 905, 2331, 492, 2534, 1855, 1158, 733, 1132, 522, 1626, 2549, 645",731
259737,"2564, 645, 886, 887, 471, 10389, 9665, 466, 1922, 1066, 1070, 439, 579, 1907, 528, 1855, 1797, 857, 167926, 906",12311
437572,"466, 2564, 645, 579, 1400, 1922, 481, 887, 906, 886, 167872, 445, 9665, 443, 724, 470, 1193, 2316, 1070, 907",2564
437573,"386, 456, 522, 390, 470, 10335, 167831, 168046, 449, 506, 466, 168177, 9704, 3213, 1248, 167865, 468, 602, 869, 904",12577
437575,"466, 2564, 645, 579, 1400, 886, 1922, 481, 906, 167872, 445, 443, 9665, 724, 1193, 470, 2316, 748, 428, 167844",2564
437585,"1797, 167775, 1330, 466, 442, 1539, 648, 3103, 10335, 1551, 471, 546, 9665, 886, 390, 1812, 10322, 640, 506, 876",1797
98088,"500, 786, 466, 646, 167775, 9552, 9996, 454, 599, 403, 913, 1539, 428, 494, 417, 3106, 648, 1001, 914, 527",816
212811,"449, 786, 528, 470, 1018, 10372, 774, 2540, 908, 1266, 12675, 525, 2806, 168182, 743, 540, 10357, 390, 1269, 907",442
19294,"2477, 687, 449, 9665, 1551, 1198, 733, 522, 1400, 1000, 1120, 1251, 748, 2194, 528, 383, 386, 1656, 167844, 1631",2798
81489,"412, 370, 458, 647, 1066, 454, 167865, 646, 512, 422, 168395, 1362, 468, 168596, 2534, 759, 443, 522, 167872, 1363",3213
226158,"517, 786, 473, 1266, 522, 167775, 1539, 2558, 3103, 613, 528, 167865, 1294, 438, 546, 648, 9704, 1248, 1132, 2557",522
93426,"1308, 512, 696, 599, 1539, 613, 466, 1248, 494, 438, 471, 9996, 643, 913, 1716, 12552, 914, 1922, 499, 1342",182309
290631,"10211, 443, 466, 454, 370, 458, 492, 600, 418, 422, 687, 602, 445, 1063, 648, 384, 167800, 886, 1979, 468",454
122996,"786, 2696, 887, 470, 733, 412, 499, 528, 386, 599, 743, 468, 2485, 514, 2602, 456, 908, 497, 168942, 454",472
421994,"599, 466, 600, 168453, 1058, 2648, 3106, 430, 522, 442, 733, 167762, 644, 647, 573, 470, 168177, 9704, 1539, 2113",2525
438011,"454, 887, 449, 786, 3213, 520, 10456, 757, 602, 2476, 1248, 168942, 428, 660, 9704, 2593, 924, 422, 2316, 739",573
429751,"10335, 1330, 786, 466, 528, 10168, 167847, 648, 456, 1001, 386, 733, 180493, 560, 468, 3036, 449, 181886, 180422, 886",378
437472,"10737, 386, 527, 3103, 458, 497, 660, 10120, 1132, 1120, 647, 1066, 1322, 1396, 1363, 167762, 9933, 472, 492, 438",2681
438013,"1269, 646, 3213, 687, 10335, 9933, 644, 613, 696, 512, 481, 528, 449, 724, 1310, 168639, 9665, 647, 886, 560",181147
209768,"887, 786, 454, 456, 1907, 12187, 169054, 457, 1786, 688, 497, 602, 9704, 645, 739, 1788, 995, 1979, 167762, 765",887
287146,"10041, 470, 887, 2565, 600, 733, 1362, 390, 1266, 645, 168157, 538, 1517, 828, 573, 1647, 412, 592, 168182, 1352",1058
48245,"786, 10357, 1248, 907, 167926, 696, 442, 528, 514, 10335, 167946, 886, 468, 428, 449, 3103, 168301, 648, 483, 646",168935
173656,"786, 386, 470, 1248, 436, 168046, 1193, 1132, 1855, 828, 1001, 9933, 2374, 10262, 168845, 904, 522, 3154, 1067, 3055",646
438051,"492, 422, 546, 3213, 442, 1066, 436, 743, 1551, 957, 458, 466, 512, 560, 457, 10168, 181147, 527, 168630, 471",1905
438055,"499, 786, 492, 733, 471, 442, 458, 497, 2485, 10357, 12552, 1551, 3213, 1362, 1517, 1539, 724, 2696, 168942, 167775",995
438058,"786, 428, 10335, 468, 167780, 696, 2534, 466, 443, 1816, 442, 2791, 906, 9619, 648, 370, 3154, 454, 1000, 1979",9857
438064,"10357, 1070, 442, 1730, 443, 492, 820, 546, 613, 9665, 3154, 516, 499, 2511, 471, 9621, 592, 1855, 971, 167846",9713
438174,"456, 887, 602, 167847, 386, 439, 167762, 457, 1193, 527, 1422, 438, 982, 10335, 1132, 528, 2534, 1683, 687, 1665",456
437627,"443, 663, 517, 645, 390, 2534, 370, 648, 3154, 708, 168848, 522, 2648, 168639, 468, 494, 1068, 403, 167861, 786",663
4715,"696, 786, 424, 3213, 430, 3102, 379, 456, 167926, 2558, 10405, 466, 1058, 2907, 1228, 1248, 9704, 528, 906, 168589",407
218174,"9665, 818, 1248, 471, 466, 546, 422, 492, 386, 602, 886, 648, 10357, 10322, 10335, 168177, 1198, 1797, 3213, 1907",167858
438222,"818, 466, 786, 1248, 10335, 546, 602, 386, 906, 1198, 648, 1199, 12552, 168644, 599, 1730, 2464, 167855, 492, 181147",168213
438224,"10357, 1070, 442, 492, 1730, 9621, 820, 471, 546, 443, 499, 516, 613, 3154, 2511, 592, 181147, 167846, 458, 436",181147
438228,"9996, 786, 1248, 1730, 3103, 438, 1539, 449, 3102, 613, 2925, 167762, 813, 2727, 2544, 500, 2316, 383, 540, 168007",456
438342,"168639, 418, 540, 390, 471, 9665, 644, 1248, 1922, 422, 3213, 913, 2316, 168328, 168684, 456, 2534, 769, 957, 646",466
438350,"10357, 1070, 442, 1730, 820, 443, 492, 546, 3154, 499, 9665, 613, 516, 471, 1855, 2511, 9621, 167846, 592, 971",2773
438360,"506, 1400, 1922, 527, 167762, 2874, 9665, 167831, 813, 660, 386, 924, 168848, 748, 757, 1812, 422, 1248, 167775, 492",1718
199407,"602, 786, 466, 456, 419, 887, 1330, 468, 886, 1248, 957, 970, 10335, 422, 1362, 412, 9933, 449, 1396, 818",167847
438361,"786, 696, 887, 168589, 454, 645, 167775, 924, 9996, 2485, 2540, 743, 500, 167926, 3102, 167847, 646, 443, 168644, 2696",180673
438363,"1716, 599, 470, 733, 430, 1120, 1232, 731, 1363, 1048, 428, 1342, 2654, 10357, 1308, 1816, 687, 1730, 1058, 9713",12076
254623,"1539, 1248, 9996, 1797, 924, 9552, 2456, 915, 167775, 721, 438, 1069, 473, 168952, 2464, 517, 857, 168177, 12552, 449",1539
199996,"10357, 1070, 442, 546, 820, 1730, 492, 443, 471, 613, 3154, 516, 9665, 167846, 2511, 499, 9621, 592, 1855, 512",10357
174391,"470, 456, 468, 167824, 412, 522, 10335, 168213, 1330, 1363, 428, 167847, 430, 647, 3103, 1000, 2977, 613, 517, 573",180475
438385,"696, 1266, 592, 180451, 517, 3103, 1539, 644, 403, 1551, 473, 527, 1812, 556, 2796, 475, 507, 1479, 168639, 559",3199
107212,"1979, 786, 454, 887, 1405, 370, 167846, 1001, 384, 424, 2485, 1479, 1018, 886, 1063, 743, 10211, 1301, 9825, 818",3106
187632,"422, 492, 602, 1330, 418, 592, 466, 957, 3213, 167847, 168639, 1066, 502, 436, 167790, 1362, 1517, 708, 370, 403",502
4560,"786, 2488, 456, 466, 696, 924, 168942, 468, 167844, 2485, 522, 454, 733, 602, 474, 168754, 3213, 384, 1120, 600",9933
438410,"10357, 1070, 442, 1730, 443, 820, 492, 546, 613, 3154, 9665, 516, 499, 471, 167846, 2511, 1855, 9621, 1001, 971",10357
273402,"1539, 1464, 9996, 1248, 924, 167775, 1066, 517, 573, 438, 1069, 168177, 2456, 1797, 3103, 2464, 168952, 12552, 857, 813",168960
438416,"886, 1330, 167775, 528, 168644, 786, 443, 10335, 456, 471, 9713, 419, 876, 9665, 560, 448, 449, 540, 470, 1362",886
331185,"887, 2481, 786, 527, 1400, 456, 573, 470, 418, 1158, 1539, 645, 457, 924, 660, 2098, 468, 9704, 12552, 506",168754
321748,"687, 456, 887, 1269, 1120, 167844, 9665, 888, 384, 645, 481, 449, 412, 2477, 1922, 167872, 1643, 428, 168642, 444",688
438436,"471, 512, 540, 1248, 390, 9665, 1070, 724, 168642, 438, 1855, 9621, 514, 886, 3096, 952, 1064, 397, 648, 1380",471
232603,"536, 1922, 527, 512, 528, 422, 748, 386, 2789, 403, 599, 828, 1396, 506, 1018, 1308, 1310, 470, 525, 9665",589
438439,"10357, 1070, 442, 492, 820, 546, 1730, 443, 9665, 471, 516, 613, 3154, 2511, 499, 9621, 592, 167846, 181147, 971",1400
336856,"887, 786, 3102, 2481, 418, 1400, 456, 12250, 527, 1730, 379, 457, 886, 3106, 2098, 1001, 1158, 472, 813, 1786",777
313765,"786, 1248, 514, 696, 468, 167926, 428, 12552, 552, 168301, 1816, 167956, 483, 168644, 924, 9704, 908, 498, 9996, 2576",10357
438387,"541, 456, 458, 1362, 470, 540, 492, 3213, 828, 1248, 560, 12552, 1266, 1058, 525, 1967, 3104, 1905, 428, 596",456
14591,"470, 468, 733, 167844, 458, 1193, 1410, 481, 428, 1905, 386, 573, 456, 647, 520, 1058, 672, 541, 168631, 371",470
438457,"10005, 592, 1362, 559, 10335, 579, 528, 2921, 1070, 2549, 1266, 691, 10878, 813, 167775, 168642, 167847, 474, 786, 1979",168523
438459,"786, 696, 887, 168589, 454, 645, 924, 167775, 9996, 2485, 646, 743, 2540, 167926, 167872, 443, 875, 167847, 500, 2696",168346
43744,"1979, 786, 454, 1405, 887, 167846, 1001, 424, 370, 384, 2485, 1479, 743, 886, 3102, 1018, 1301, 1063, 696, 9825",828
438465,"436, 492, 370, 422, 1248, 3213, 10335, 512, 9621, 915, 1922, 600, 522, 3103, 2525, 1266, 168046, 471, 386, 10322",438
54716,"10357, 442, 1070, 1730, 9621, 471, 10250, 820, 613, 1330, 3154, 167775, 516, 492, 546, 1924, 2511, 592, 436, 443",512
219839,"1066, 168596, 466, 3106, 9713, 1330, 2485, 1347, 1797, 378, 9704, 492, 167790, 1362, 442, 10335, 645, 1380, 422, 2331",418
309098,"520, 454, 466, 646, 470, 1330, 522, 828, 386, 660, 733, 475, 600, 2316, 168213, 481, 573, 1362, 1066, 3055",520
287403,"442, 492, 390, 1551, 546, 522, 443, 10357, 424, 743, 430, 786, 1000, 1797, 573, 648, 813, 915, 2759, 1044",1517
13092,"168639, 418, 540, 390, 1248, 644, 9665, 1922, 2316, 471, 422, 168328, 913, 168684, 2534, 3213, 456, 386, 769, 957",168639
438714,"167775, 645, 422, 2467, 696, 1330, 886, 390, 1066, 786, 167790, 471, 573, 492, 509, 506, 876, 181147, 442, 1228",2467
437760,"541, 456, 458, 1362, 470, 540, 3213, 1248, 492, 560, 1266, 12552, 828, 428, 1967, 1132, 596, 1058, 869, 887",517
438721,"422, 492, 602, 1907, 167775, 1330, 957, 9665, 454, 1066, 466, 167847, 456, 10322, 538, 818, 1517, 506, 1193, 546",502
103144,"454, 449, 887, 3213, 786, 520, 10456, 757, 602, 422, 2476, 1248, 168942, 428, 2593, 2316, 9704, 739, 168280, 3104",813
24616,"167847, 1330, 456, 10335, 422, 168644, 468, 733, 167775, 1193, 540, 167763, 813, 3073, 602, 522, 167762, 1048, 418, 1396",886
438716,"10357, 1070, 442, 443, 1730, 820, 492, 546, 3154, 9665, 471, 516, 499, 613, 2511, 167846, 9621, 1855, 167844, 181147",10357
438735,"1539, 1248, 9996, 1797, 924, 2456, 9552, 915, 167775, 438, 473, 721, 1069, 168952, 517, 2464, 857, 449, 168177, 1308",10357
250462,"436, 492, 370, 1248, 422, 3213, 512, 9621, 915, 471, 522, 10335, 1266, 168046, 386, 1922, 2525, 600, 1310, 3103",475
26550,"390, 471, 168639, 442, 733, 466, 386, 724, 645, 512, 819, 1380, 9704, 522, 1812, 168182, 167935, 534, 644, 494",10243
291930,"456, 9996, 1001, 1266, 11324, 645, 1248, 540, 528, 1193, 913, 1979, 10335, 559, 167762, 167800, 1683, 886, 370, 1076",419
6124,"645, 1066, 924, 167844, 887, 390, 1342, 9704, 906, 538, 443, 494, 1399, 2565, 724, 1007, 2485, 2984, 2648, 682",645
424407,"10335, 786, 517, 1294, 528, 2558, 438, 167762, 540, 1266, 525, 449, 2019, 1399, 168642, 471, 1120, 9704, 3102, 181147",3086
438781,"887, 454, 739, 786, 370, 602, 600, 1967, 474, 1362, 1236, 10168, 538, 924, 384, 687, 985, 428, 442, 167762",500
45663,"466, 1330, 474, 600, 913, 168987, 384, 168177, 3106, 390, 181854, 646, 10335, 1248, 1922, 2485, 167800, 422, 602, 534",1266
438928,"786, 470, 441, 449, 1517, 1877, 458, 10335, 499, 428, 1266, 818, 1198, 1248, 1730, 12552, 167926, 884, 1907, 1362",1400
438962,"887, 739, 454, 449, 687, 724, 1120, 474, 167762, 1362, 1907, 472, 538, 924, 1380, 1909, 604, 456, 1967, 168642",422
147311,"640, 786, 370, 390, 646, 696, 167775, 525, 886, 403, 644, 418, 167926, 1248, 2539, 9713, 449, 828, 648, 540",596
438965,"520, 454, 466, 470, 646, 1330, 522, 386, 828, 660, 733, 168213, 167775, 475, 573, 600, 481, 2316, 1066, 1362",1058
438968,"786, 738, 887, 466, 468, 454, 167844, 2874, 1018, 600, 645, 167831, 3104, 599, 1236, 168644, 1396, 506, 924, 370",180280
184316,"458, 1066, 168455, 743, 640, 442, 786, 512, 390, 828, 9996, 696, 592, 418, 1479, 492, 1551, 2534, 1342, 10357",168455
438982,"887, 456, 9704, 12187, 688, 454, 646, 1786, 457, 1907, 370, 1400, 739, 602, 1058, 1362, 786, 765, 497, 169054",466
273890,"786, 1248, 648, 1040, 506, 370, 9665, 422, 759, 914, 439, 985, 887, 696, 466, 403, 1909, 1464, 1228, 640",9552
438993,"1228, 512, 696, 886, 492, 370, 390, 466, 1362, 471, 786, 10335, 3213, 1310, 10357, 695, 470, 602, 167846, 167775",1870
439110,"540, 769, 471, 168639, 1266, 1248, 384, 525, 1805, 724, 3106, 646, 167847, 379, 10168, 660, 385, 407, 541, 886",456
439148,"422, 492, 466, 1330, 957, 1066, 167847, 602, 436, 370, 592, 9665, 3213, 9621, 648, 1517, 168639, 412, 167790, 660",430
435798,"786, 466, 2791, 428, 646, 443, 10335, 167926, 1979, 1000, 3102, 1266, 648, 1330, 1018, 490, 2020, 2403, 445, 2564",2791
318718,"875, 887, 3231, 786, 443, 886, 573, 1058, 696, 644, 528, 1266, 1362, 1907, 2565, 2316, 454, 10393, 167800, 1124",168589
439172,"887, 456, 12187, 9704, 454, 688, 457, 646, 1786, 1907, 370, 602, 739, 786, 1400, 497, 1362, 995, 2316, 169054",1037
439357,"168644, 786, 886, 167847, 456, 167775, 1330, 9933, 546, 602, 428, 468, 10335, 818, 560, 599, 527, 497, 913, 1410",168920
439370,"1065, 546, 3106, 9619, 470, 168596, 458, 454, 167800, 12142, 525, 1464, 2316, 3158, 455, 9621, 445, 428, 1213, 896",9547
41536,"456, 1063, 386, 10211, 422, 370, 1330, 167831, 384, 10335, 443, 1907, 418, 602, 733, 1979, 528, 1018, 886, 9749",1405
116125,"442, 168217, 168639, 492, 418, 648, 443, 3154, 449, 436, 168177, 546, 1066, 424, 167775, 974, 12675, 1551, 422, 9665",504
439397,"454, 449, 422, 10456, 3213, 887, 757, 520, 602, 2476, 9619, 10322, 660, 456, 1248, 924, 168942, 9704, 167835, 168280",1308
74761,"653, 168639, 445, 660, 644, 1058, 422, 1330, 540, 2316, 648, 466, 527, 468, 403, 454, 383, 647, 828, 456",3132
80396,"456, 887, 530, 412, 1066, 418, 386, 492, 602, 645, 458, 167847, 1400, 527, 457, 168639, 1396, 646, 370, 439",11139
439406,"456, 887, 530, 412, 1066, 418, 492, 386, 602, 458, 167847, 645, 168639, 1400, 1396, 527, 457, 370, 646, 648",180437
439413,"540, 769, 168639, 471, 1266, 1248, 525, 646, 384, 1805, 724, 3106, 379, 167847, 407, 522, 660, 10168, 828, 1132",2355
81186,"418, 168639, 468, 512, 724, 412, 11578, 600, 9713, 370, 884, 9665, 458, 509, 502, 660, 602, 887, 867, 648",422
377538,"9833, 887, 454, 3213, 456, 384, 592, 167775, 886, 428, 449, 457, 1855, 1551, 458, 412, 3106, 9996, 1410, 528",9833
91726,"456, 504, 602, 442, 470, 168639, 1266, 9704, 511, 1248, 386, 390, 418, 541, 509, 540, 1132, 2534, 786, 497",504
195588,"466, 388, 1248, 724, 9996, 660, 1266, 648, 579, 540, 500, 1330, 9621, 599, 418, 748, 1120, 403, 475, 473",1400
228915,"9933, 602, 497, 167844, 181147, 957, 3213, 168644, 1269, 1400, 456, 887, 1132, 168309, 438, 492, 808, 167847, 371, 3055",168670
439441,"168046, 386, 436, 660, 786, 1248, 470, 438, 3213, 1363, 473, 3103, 167847, 9621, 430, 167865, 468, 2643, 412, 9996",10357
341875,"1517, 422, 786, 1362, 470, 383, 10335, 600, 499, 428, 370, 9996, 560, 10041, 538, 1441, 181971, 643, 9880, 167762",398
439176,"985, 887, 454, 3213, 443, 456, 370, 458, 646, 602, 167946, 1058, 167844, 2546, 167846, 540, 1059, 739, 660, 1922",181147
124393,"456, 887, 602, 167847, 439, 386, 457, 10335, 1193, 167762, 1422, 982, 438, 527, 2534, 1132, 528, 1683, 886, 687",456
183902,"786, 444, 468, 733, 1120, 466, 418, 687, 645, 454, 428, 500, 1058, 167956, 12678, 640, 1342, 2540, 9621, 383",456
439647,"769, 540, 168639, 913, 644, 647, 512, 442, 1266, 1058, 528, 379, 886, 456, 915, 828, 2549, 3106, 646, 813",12554
439648,"386, 9704, 522, 546, 442, 9596, 167831, 913, 733, 2874, 474, 167865, 418, 506, 167762, 1907, 168596, 1400, 905, 1058",9596
439649,"1363, 458, 167775, 449, 370, 1058, 3103, 412, 442, 1248, 1730, 647, 599, 454, 757, 9621, 473, 1171, 168653, 430",1147
439658,"886, 1330, 167775, 786, 10335, 528, 168644, 456, 471, 443, 9713, 419, 876, 560, 9665, 602, 509, 448, 470, 1362",813
439659,"167775, 886, 1797, 786, 449, 876, 1330, 473, 546, 1363, 167847, 168644, 1922, 10878, 471, 517, 10322, 500, 733, 522",386
439660,"436, 492, 370, 422, 1248, 3213, 512, 9621, 522, 915, 1922, 10335, 471, 2525, 600, 386, 1266, 168046, 3103, 1310",167846
439664,"466, 388, 1248, 724, 9996, 1266, 540, 648, 660, 579, 9621, 1120, 500, 475, 1070, 167775, 2546, 418, 1330, 1922",1870
163044,"1539, 1248, 1797, 924, 9996, 2456, 9552, 915, 1069, 167775, 721, 2464, 168952, 517, 857, 473, 168177, 438, 1308, 12552",1330
439691,"646, 1363, 370, 907, 458, 528, 9621, 1248, 1362, 449, 167926, 887, 443, 660, 436, 757, 412, 454, 640, 648",512
433743,"470, 1905, 458, 9665, 696, 733, 422, 386, 1907, 3238, 886, 481, 167831, 1024, 456, 520, 471, 1058, 525, 1193",497
439832,"3102, 786, 1248, 449, 696, 10335, 471, 525, 9996, 1730, 3213, 445, 1001, 886, 12250, 528, 1994, 908, 167844, 748",167865
8168,"10335, 1330, 786, 456, 528, 466, 648, 167847, 10168, 886, 386, 1001, 560, 468, 180493, 3036, 449, 181886, 180422, 733",886
370922,"470, 733, 468, 167844, 458, 1193, 428, 481, 1410, 1905, 386, 573, 647, 1058, 672, 168631, 520, 371, 1120, 9748",470
339907,"525, 458, 522, 468, 540, 828, 403, 454, 428, 3104, 3102, 1266, 640, 646, 813, 3213, 2674, 449, 470, 167844",573
150581,"696, 786, 3213, 424, 456, 430, 3102, 379, 167926, 2558, 466, 1248, 10405, 1058, 2907, 9704, 906, 1228, 528, 403",696
439983,"456, 887, 602, 167847, 386, 439, 457, 167762, 1193, 527, 1422, 10335, 982, 2534, 1132, 687, 438, 1066, 528, 1683",456
439995,"492, 422, 546, 3213, 442, 1066, 743, 436, 1551, 957, 466, 458, 512, 560, 10168, 457, 181147, 471, 602, 527",1168
440004,"2558, 696, 786, 438, 1132, 528, 1922, 517, 540, 430, 10335, 2205, 490, 3213, 1294, 3102, 398, 456, 9996, 906",2558
436926,"509, 886, 418, 786, 602, 471, 167775, 167762, 514, 538, 470, 974, 1124, 422, 454, 613, 424, 517, 600, 924",1715
9472,"438, 456, 471, 1266, 1248, 9996, 1132, 1032, 470, 2558, 167762, 1539, 1683, 168755, 696, 1922, 9933, 688, 528, 473",438
91610,"9665, 471, 1922, 466, 168639, 418, 3213, 422, 886, 506, 1248, 10322, 1905, 10335, 687, 724, 439, 1797, 1024, 1310",909
440031,"390, 466, 1236, 724, 733, 442, 600, 819, 2539, 1228, 1330, 1380, 468, 534, 1041, 168177, 696, 471, 9704, 602",2345
237439,"786, 1248, 696, 514, 468, 167926, 428, 12552, 552, 1816, 168301, 168644, 10335, 483, 924, 167956, 9996, 9704, 2576, 498",436
319166,"492, 422, 546, 3213, 442, 1066, 436, 743, 1551, 957, 458, 512, 560, 466, 10168, 168630, 181147, 471, 457, 527",492
440037,"492, 422, 546, 3213, 1066, 442, 743, 436, 957, 512, 1551, 466, 527, 458, 10168, 913, 560, 168630, 474, 457",180530
440043,"466, 456, 10335, 168639, 390, 470, 386, 9665, 696, 474, 600, 1330, 560, 3124, 1909, 418, 602, 887, 1905, 424",3124
440047,"565, 492, 887, 648, 412, 442, 1058, 1363, 560, 748, 1400, 1730, 546, 481, 915, 167800, 886, 599, 1132, 1441",182071
440055,"466, 2564, 645, 579, 1922, 1400, 481, 886, 906, 443, 887, 445, 167872, 724, 9665, 2316, 470, 1193, 2984, 907",2564
440058,"602, 456, 466, 412, 957, 9933, 887, 422, 419, 3213, 786, 1330, 454, 468, 492, 386, 1362, 443, 497, 418",602
274993,"456, 887, 530, 412, 1066, 386, 492, 418, 645, 602, 458, 167847, 1400, 1396, 527, 457, 168639, 646, 648, 167946",1797
137819,"517, 1539, 473, 786, 1266, 1068, 506, 648, 167775, 1248, 500, 645, 9996, 9704, 3103, 540, 1294, 2558, 613, 403",407
440073,"786, 456, 1248, 443, 380, 522, 398, 3102, 438, 517, 1167, 886, 439, 168213, 2817, 2558, 168755, 696, 167872, 181147",180458
302519,"9933, 645, 12643, 592, 167844, 887, 167846, 418, 1399, 168644, 492, 167831, 1001, 522, 2525, 497, 540, 924, 3055, 167946",12643
440085,"167800, 466, 1330, 10335, 886, 644, 370, 492, 2539, 403, 876, 445, 10211, 481, 1063, 3238, 1001, 1066, 167981, 907",167847
440098,"2488, 786, 466, 696, 456, 924, 168942, 454, 167844, 468, 2485, 522, 733, 602, 600, 3213, 168754, 384, 887, 474",167790
440100,"168596, 1066, 3106, 9704, 466, 645, 592, 506, 1362, 418, 886, 2622, 682, 1715, 646, 9619, 168177, 1330, 422, 474",500
289276,"1330, 466, 167847, 10335, 886, 168177, 422, 167775, 1797, 167800, 560, 876, 559, 957, 522, 602, 2798, 520, 2988, 9619",1907
440107,"168639, 592, 168177, 466, 418, 1330, 422, 512, 1922, 384, 9665, 474, 600, 757, 492, 559, 1248, 370, 913, 644",168756
440108,"418, 168639, 468, 724, 412, 512, 11578, 600, 9713, 370, 9665, 660, 884, 887, 458, 502, 527, 492, 602, 509",167775
265094,"492, 422, 546, 3213, 1066, 442, 436, 743, 1551, 957, 466, 512, 560, 458, 602, 471, 10168, 181147, 384, 168630",2696
440119,"442, 492, 546, 1551, 390, 443, 786, 522, 424, 743, 430, 813, 1797, 1000, 573, 10357, 167775, 1044, 2759, 648",443
440285,"1330, 466, 167847, 10335, 886, 422, 168177, 167775, 1797, 167800, 560, 957, 876, 559, 602, 2798, 522, 2988, 168644, 9619",370
440286,"466, 1330, 474, 600, 913, 384, 168987, 168177, 390, 3106, 10335, 181854, 2485, 646, 167800, 696, 534, 906, 1270, 1041",512
